pid	doc	score
764213	I'm afraid your intition is leading you in a wrong direction. Consider  \mathbb R^2  equipped with the  1- norm  \left\|\begin{pmatrix}x_1\\x_2\end{pmatrix}\right\|_1=|x_1|+|x_2| .     Let  n\in \mathbb N  and  a=\begin{pmatrix}n\\0\end{pmatrix} ,  b=\begin{pmatrix}0\\n\end{pmatrix} ,  c=\begin{pmatrix}n\\n\end{pmatrix} . Then  \|a\|_1=\|b\|_1=\frac{1}{2}\|c\|_1 = n,  but  \|a-b\|_1 = 2n,  i.e. there is no upper bound.    I'm not sure for which norms you can generalize this kind of argument.  	0.9855416417121887
615535	Partial results:    We define   \DeclareMathOperator{\tr}{trace} \|A\|_1 = 1'|A|1 = \sum_{i,j}|a_{ij}|\\ \|A\|_2 = \sqrt{\tr(A'A)} = \sqrt{\sum_{i,j}|a_{ij}|^2}    These are  the entrywise  1 -norm and entrywise  2 -norm (AKA Frobenius norm) respectively.  Both are submultiplicative matrix norms.    We note that for any matrix  A ,   \|A\|_2 \leq \|A\|_1 \leq n \|A\|_2   By the information given, we note that  \|A\|_2^2 = \tr(A'A) = o(n) . In particular, this means that  \|A\|_2 = o(\sqrt{n}) .  Now, because the norms are submultiplicative, we also have   \|A^3\|_2 \leq \|A\|_2^3 = o(n^{3/2})   From there, we have   1'A^31 = \|A^3\|_1 \leq n \|A^3\|_2 = o(n^{5/2})=o(n^{2.5})   Which may be the best we can do.       The information is  1'A1 = O(n)  doesn't let us do better directly.  In particular, we have   \|A^3\|_1 \leq \|A\|_1^3 = O(n^3)   	0.9854814410209656
698211	Hint:    \frac{1}{\|A^{-1}\|\|A\|}=\left|\frac{\lambda_{min}(A)}{\lambda_{max}(A)}\right|\leq 1 \ [\text{applicable only for the normal matrices}]      \frac{1}{\|A^{-1}\|\|A\|}=\frac{\sigma_{min}(A)}{\sigma_{max}(A)}\leq 1 \ [\text{true only when, } \|\cdot\| \text{ denotes } \|\cdot\|_2]  For any matrix  A, \ \kappa(A) \geq 1 .    [Please check the comments below for another approach to solve this problem.]  	0.9854452013969421
304661	Note that  \rho(A)\le\|A\|  for every matrix norm, and  \|A\|_b:=\|S^{-1}AS\|_a  is a matrix norm whenever  \|\cdot\|_a  is a matrix norm and  S  is nonsignular. By combining known matrix norms with similarity transform, one can always obtain a sufficient condition for  \rho(A)<1  in the form of  \|S^{-1}AS\|<1 .    For instance, suppose  A  satisfies the condition  \color{red}{\|\pmatrix{P&Q}\|_\infty<1} , where  \|X\|_\infty=\max_i\sum_j|x_{ij}|  is the maximum row sum norm. Then we get   \|A\|:=\left\|S^{-1}AS\right\|_\infty<1\ \text{ with }\ S=\pmatrix{I\\ &(1+\epsilon)I}.     Alternatively, if  \color{red}{Q \text{ is positive definite and } \operatorname{trace}(P^2)+2\operatorname{trace}(Q)<1} , then  A  is similar to  B=\pmatrix{P&Q^{1/2}\\ Q^{1/2}&0}  and  \|B\|_F^2<1 . Hence  \rho(A)=\rho(B)\le\|B\|_F<1 .  	0.9854231476783752
1247670	"Though not an answer to the question, I would like to mention that the inequality  \|B\|_F \leq \|B\|_{\mathrm{op}}  is not correct, it should be  \|B\|_{\mathrm{op}}\leq\|B\|_{F} . A quick way to see this, is to use the equations   \|B\|^2_{\mathrm{op}}  = \lambda_{\max}(B^TB)= \sigma^2_{\max}(B)   and   \|B\|_F^2 = \operatorname{trace}(B^T B) = \sum_{i=1}^{\min\{m,n\}} \sigma^2_i (B),  where  \lambda_i  and  \sigma_i  stand for an eigenvalue and singular value respectively.    Reference:  ""Matrix norm"" on Wikipedia .  "	0.9853920340538025
446096	Any induced norm satisfies  \|A\|\ge \rho(A) , where  \rho(A)  is the spectral radius of  A ,  i.e.  the largest absolute value of its eigenvalues. This fact is stated without proof  in Wikipedia ; here is a proof.        Any induced norm is of the form    \|A\|=\max_x\frac{\|Ax\|}{\|x\|}.  Let  x^*  be an eigenvector corresponding to the eigenvalue  \lambda^*  with the largest absolute value. Then  \|A\|\ge\frac{\|Ax^*\|}{\|x^*\|}=\frac{\|\lambda^*x^*\|}{\|x^*\|}=|\lambda^*|\frac{\|x^*\|}{\|x^*\|}=|\lambda^*|.      Let  A=\begin{bmatrix}1&0\\0&0\end{bmatrix} . Then your norm is  \|A\|=\dfrac1{\sqrt2}\|A\|_F=\dfrac1{\sqrt2}  while  \rho(A)=1 , contradicting the above inequality.  	0.9852996468544006
1068908	It is valid but as noted the Gershgorin theorem is quite an overkill. A more elementary approach follows.    Let  A=D-B , where  D  is the diagonal part of  A . Let  A  be row diagonally dominant, that is,  \tag{1} |a_{ii}|>\sum_{j\neq i}|a_{ij}|\;\iff\; 1>\frac{1}{|a_{ii}|}\sum_{j\neq i}|a_{ij}|, \quad i=1,\ldots,n.   The latter inequality is equivalent to  \tag{2}1>\|D^{-1}B\|_\infty.    If  A  was singular,  Ax=0  and hence  x=D^{-1}Bx  for some nonzero  x . We would have   \|x\|_\infty=\|D^{-1}Bx\|_\infty\leq\|D^{-1}B\|_\infty\|x\|_\infty   and, dividing by  \|x\|_\infty ,   1\leq\|D^{-1}B\|_\infty,   which contradicts (2).  	0.9852674603462219
1060956	I'm posting this as an answer, since it doesn't fit in a comment, and seems to be pretty darn close to what is required.    I get the following bound: \begin{align} \|f-g\|_p^p  &= \| |f-g|^p \|_1 \\  &\le \| |f-g| |f-g|^{p-1} \| \\  &= \| f-g \|_2 \| |f-g|^{p-1} \|_2 \tag{by Hölder} \\  &= \|f-g\|_2 \left( \int |f-g|^{2p-2} \right)^{\frac{1}{2}} \\  &\le \|f-g\|_2 \left( \int (|f|-|g|)^{2p-2} \right)^{\frac{1}{2}} \tag{triangle inequality} \\  &\le \|f-g\|_2 \left( \int (2C)^{2p-2} \right)^{\frac{1}{2}} \\  &= (2C)^{p-1} \sqrt{\mu(X)} \|f-g\|_2 \end{align} This differs from the desired bound in three ways:  (1) the exponent on  C  is  p-1 , not  p-2  (this could be a clerical error on my part), (2) the extra 2 in the constant, and (3) it appears to me that the inequality also depends on the measure of the space.  	0.9851417541503906
105367	This got too long for a comment:    Using the definition of the  vecto  p  norm        \|\mathbf{x}\|_p := \bigg( \sum_{i=1}^n |x_i|^p \bigg)^{1/p},   you can combine 3.) and 4.) like the following:    Let    \left \| A \right \| _p = \max \limits _{x \ne 0} \frac{\left \| A x\right \| _p}{\left \| x\right \| _p}.    So you get back 3.) with  p=2 . In the case of  p=1  and  p=\infty , the norms can be computed as:       \left \| A \right \| _1 = \max \limits _{1 \leq j \leq n} \sum _{i=1} ^m | a_{ij} |,    which is simply the maximum absolute column sum of the matrix.    \left \| A \right \| _\infty = \max \limits _{1 \leq i \leq m} \sum _{j=1} ^n | a_{ij} |,    which is simply the maximum absolute row sum of the matrix      Here I'm not sure, which of both you mean, but none of them is a vector as already pointed out in the comments (taken from  Matrix norm/Induced_norm , which also provides some examples, that might help with the interpretation).  	0.9848872423171997
882704	You can also prove it by relating spectral radius with matrix norm. For a linear operator  A ,  \operatorname{spr}(A) \le \|A\|  where  \begin{align} \|A\| &= \underset{\|x\|=1}{\sup} \|Ax\| \\ \operatorname{spr}(A) &= \max\left\lbrace |\lambda|: \lambda \text{ is an eigenvalue of } A \right\rbrace \end{align}   The spectral radius  \operatorname{spr}(A)  and  \|A\|  are equal iff the operator  A  is  normal .    So  \|A\| < 1 \Rightarrow \operatorname{spr}(A) < 1 \Rightarrow   all of the eigenvalues of  A  have absolute value smaller than 1.    See Exercise I.2.6 of  Rajendra Bhatia's Matrix Analysis  where he calls it the  Neumann Series .   	0.9848735332489014
577698	Do you remember how we can prove Cauchy-Schwarz through interpolation?     Since  |xy|\leq\frac{x^2+y^2}{2}  we have:   \| f\cdot g\|_1 \leq \frac{\|f\|_2^2}{2}+\frac{\|g\|_2^2}{2} \tag{1}   but the LHS is just the same if we replace  f  with  \lambda f  and  g  with  \frac{1}{\lambda}g , so:   \| f\cdot g\|_1 \leq \frac{\lambda^2\|f\|_2^2}{2}+\frac{\|g\|_2^2}{2\lambda^2} \tag{2}   and by choosing  \lambda  in such a way the two terms in the RHS of  (2)  are equal, i.e.  \lambda=\sqrt{\frac{\|g\|_2}{\|f\|_2}} , we get:   \| f\cdot g\|_1 \leq \|f\|_2 \cdot \|g\|_2 \tag{3}  that is the usual Cauchy-Schwarz inequality.  If we start with the Young inequality:   |xy|\leq \frac{|x|^p}{p}+\frac{|y|^q}{q}\tag{4}   and follow exactly the same interpolation steps, we end with:   \| f\cdot g\|_1 \leq \|f\|_p\cdot \|g\|_q \tag{5}   that is the wanted Holder's inequality.  	0.9847512245178223
575617	"I have question about the same proof. In the book it mentioned     ""Set  σ_{1}=\|A\|_{2} .By a compactness argument, there must be vectors  v_{1} \in C^n  and  u_{1} \in C^{m}  with  \|v_{1}\|_{2}=\|u_{1}\|_{2}=1  and  Av_{1}=σ_{1} .""  Since it was defined earlier that  \|A\|_{2}=sup_{\|v\|_{2}=1} \|Av\|_{2}  and   σ_{1}\geqslantσ_{2}\geqslant…  , as semi-axis principle, I can follow why  σ_{1}=\|A\|_{2}  but how it came to the conclusion that there is  u_{1}\in C^{m}  with  \|u_{1}\|_{2}=1  and  Av_{1}=σ_{1}u_1 .  "	0.984725832939148
1127545	Indeed! Let  S  be the matrix for which  A=SJS^{-1},  where  J  is the Jordan canonical form of  A.  Let  E=\mathrm{diag}(1,\varepsilon,\varepsilon^{2},\ldots,\varepsilon^{n-1}).  Then  A=SEJ'E^{-1}S^{-1},  where  J'  is like the Jordan canonical form of  A , but wherever  J  had a one on its first superdiagonal,  J'  has a  \varepsilon.  Let  V=SE.  Then if we let  \|x\|:=\|V^{-1}x\|_{\infty},  we see that \begin{align*} \|A\|&=\sup_{\|x\|=1}\|Ax\|\\ &=\sup_{\|V^{-1}x\|_{\infty}=1}\|V^{-1}Ax\|_{\infty}\\ &=\sup_{\|y\|_{\infty}=1}\|V^{-1}AVy\|_{\infty}\\ &=\sup_{\|y\|_{\infty}=1}\|J'y\|_{\infty}=\rho(A)+\varepsilon. \end{align*}    I leave it to you to show that  \|V^{-1}\cdot\|_{\infty}  defines a valid vector norm on  \mathbb{C}^{n} , and the last equality.  	0.9846723079681396
572722	"This is related with  the Frobenius norm  and it is defined as  \|A\|_F =\sqrt{\sum_{i=1}^m\sum_{j=1}^n |a_{ij}|^2}\;.  It can be proved that this norm is not induced by any vector norm, hence there does  not exist  a vector norm such that the following holds:    \|T\|_F = \sup_{x \ne 0} \frac{\|Tx\|}{\|x\|}.      It's really easy to prove. An operator (matrix) norm, in order to be a norm induced by a vector norm, has to be  1  for the identity operator:  \|I\| = \sup_{x \ne 0} \frac{\|Ix\|}{\|x\|} = \sup_{x \ne 0} \frac{\|x\|}{\|x\|} = 1.    The norm of the identity operator (matrix) is not unitary in Frobenius norm:  \|I_n\|_F = \sqrt{n}.    Since  1 \ne \sqrt{n} , this norm is not induced by any vector norm with the ""sup"" formula.  "	0.9846426844596863
1050732	For the identity map  I      \|I\|_{op}=\sup \{|L(x)| : |x|=1 \}=\sup \{|x| : |x|=1 \}=1.     \|I\|_{tr} = \sum_{i=1}^{n}\sum_{j=1}^{n}(a_{i,j})^2= \sum_{i=1}^{n}\sum_{j=1}^{n}(\delta_{i,j})^2=n    (I recall that  \delta_{i,j}=1  if  i=j  and  0 , otherwise).    I guess that there should be taken a root from  \|L\|_{tr}  in order to make it norm, that is to assure that  \|\lambda L\|_{tr}=|\lambda|\|L\|_{tr}  for each real  \lambda , because in the present state we have  \|\lambda L\|_{tr}= |\lambda|^2\|L\|_{tr} . In particular,  \|\lambda I\|_{op}=|\lambda| , whereas  \|\lambda I\|_{tr}=|\lambda|^2 , so  0<|\lambda|<1  the left part inequality fails too. But for corrected norm  \|L\|_{tr}=\sqrt{\sum_{i=1}^{n}\sum_{j=1}^{m}(a_{i,j})^2}  the inequality   \|L\|_{op} \leq \|L\|_{tr}   indeed follows from Cauchy-Schwartz inequality.  	0.984616756439209
366865	Note first that your definition of the operator norm is not correct. It should say that  \|T\|_{op}  is the least  c  such that  \|T\vec v\|\leq c\,\|\vec v\|  for all  \vec v .    Note also that the operator norm depends on which norms you give to  \mathbb R^n  and  \mathbb R^m . The canonical choice is to take the Euclidean norm in both, but that choice is by no means the only one.     As for those  A  such that  \|A\|_{op}\leq1 , you cannot expect any algebraic property to characterize them. Indeed, given any matrix  B , the matrix  A=B/\|B\|_{op}  satisfies  \|A\|_{op}=1 .     Of course there are some necessary conditions. If  \|A\|_{op}\leq1 , then for all  k,j   |A_{kj}|=|\langle Ae_j,e_k\rangle|\leq\|A\|_{op}\,\|e_j\|\,\|e_k\|\leq1.  More than that, if  e  is the vector all entries equal to 1, then   1\geq\|A\|_{op}\geq\,\frac1n\,|\langle Ae,e\rangle|=\frac1n\,\left|\sum_{k=1}^m\sum_{j=1}^nA_{kj}\right|.   Or, for each  j ,   1\geq\|A\|_{op}^2\geq\|Ae_j\|^2=\sum_{k=1}^m|A_{kj}|^2   	0.9845547676086426
571530	The operator norm is defined (equivalently) as any of :   \|A\| = \max_{\|x\|=1}\|Ax\|   \|A\| = \max_{\|x\|\leq1}\|Ax\|   \|A\| = \max_{\|x\|\neq0}\frac{\|Ax\|}{\|x\|}    Above, you test against  k = (0,1,1)  (I'm not sure what you mean by  e_1k_2+e_2k_3)  - you're multiplying vectors here, which makes little sense in context, and none at all without specifying if you are using the cross or dot product), which has (Euclidian) norm  \sqrt{2} , so if you wish to use it to test your operator norm, you need to use the third formula above, and  \frac{\|Ak\|_2}{\|k\|_2} = \frac{\|(1,1,0)\|_2}{\|(0,1,1)\|_2} = \frac{\sqrt{2}}{\sqrt{2}} = 1 , so you have a witness that  \|A\| \geq 1 . In order to prove that  \|A\| = 1 , you now need to show that  \|Ax\|_2 \leq \|x\|_2  for all  x \in\mathbb{R}^3  (or possibly faster, using the first formula,  \|Ax\|_2 \leq 1  for all  x \in \mathbb{R}^3  with  \|x\|_2 = 1 .    (NB: Throughout (except in the definition of the operator norm, which applies on any normed linear space) I've made the use of the Euclidian norm explicit by denoting it  \|\cdot\|_2  - this is not actually important).  	0.9844218492507935
310217	In  this answer , it is shown that in  \mathbb{R}^n  and using the same Fourier Transform that saz mentions,   \|\xi\hat{f}\|_2\|xf\|_2\ge\frac{n}{4\pi}\|\hat{f}\|_2\|f\|_2\tag{1}   Therefore,   \begin{align} \frac12\|xf(x)\|_2\|\xi\hat{f}(\xi)\|_2 &\le\|xf(x)\|_{L^2(I_1)}\|\xi\hat{f}(\xi)\|_{L^2(I_2)}\tag{2}\\ &\le\frac{|I_1||I_2|}{4}\|f(x)\|_{L^2(I_1)}\|\hat{f}(\xi)\|_{L^2(I_2)}\tag{3}\\ &\le\pi|I_1||I_2|\|xf(x)\|_2\|\xi\hat{f}(\xi)\|_2\tag{4} \end{align}    (2) : Given   (3) :  |x|\le\frac{|I_1|}2  and  |\xi|\le\frac{|I_2|}2   (4) :  (1)  in  \mathbb{R}^1    Thus, we get that  |I_1||I_2|\ge\frac1{2\pi}  	0.9843502044677734
13090	For  p \geq 1  the generalized mean defines a norm, because it is the  \ell^{p} -norm only up to a factor  \sqrt[p]{n} .    However, if  p \lt 1 , the generalized mean (and also the  \ell^{p} -expression) don't define a norm because the set  \|x\|_{p} \leq 1  is not convex: if  x_{i} \geq 0  and  y_{i} \geq 0  for all  i  then  \|x + y\|_{p} \geq \|x\|_{p} + \|y\|_{p} !    If  p \leq q  then  \|x\|_{q} \leq \|x\|_{p} . To see this, note that both sides of the inequality are invariant by multiplication with a positive real number, so we may take without loss of generality an  x  with  \|x\|_{p} = 1 . Then  \|x\|_{q}^{q} = \sum_{j = 1}^{n} |x_{j}|^{q} \leq \sum_{j = 1}^{n} |x_{j}|^{p} = 1  this is because for  t \leq 1  and  p \leq q  we have  t^{q} \leq  t^{p} .    I don't understand what you ask about the sequence space.  	0.984289288520813
696673	It is not true in general.    Let  S = \begin{bmatrix} 1 & 100 \\ 1 & 0 \end{bmatrix}  and define  \|x\|_* = \|Sx\|_2 . Since  S  is invertible it is easy to check that  \|\cdot \|  is a norm.    Let  A=\begin{bmatrix} 1 & 100 \\ 0 & 1 \end{bmatrix} , then we have \begin{eqnarray} \|A\|_* &=& \sup_{\|x\|_* \le 1} \|Ax\|_* \\ &=& \sup_{\|x\|_* \le 1} \|SAx\|_2 \\ &=& \sup_{\|Sx\|_2 \le 1} \|SAx\|_2 \\ &=& \sup_{\|x\|_2 \le 1} \|SAS^{-1}x\|_2 \\ &=& \|SAS^{-1}\|_2 \end{eqnarray} Since  \| SAS^{-1}\|_2 = \| \begin{bmatrix} 2 & -1 \\ 1 & 0 \end{bmatrix} \|_2 = \sqrt{2} , we see that  |[A]_{12}| = 100 > \sqrt{2} = \|A\|_* .    Addendum : If the vector norm is the Euclidean norm, then we have  \|A\|_2 = \sup_{\|u\|_2 \le 1, \|v\|_2 \le 1 } | u^T A v | , hence choosing  u=e_i, v=e_j  gives the required result.  	0.9842754006385803
480640	I guess it holds for  \|X\|_{1}\leq \frac{1}{\|A\|_{1}} . Let  A  be a  m\times n  matrix. Then  A^{T}:\mathbb{R}^{m}\to\mathbb{R}^{n}  is a linear map. Now if we consider the  \ell_{\infty}  norm on both  \mathbb{R}^{m}  and  \mathbb{R}^{n} , then  \|A\|_{1}=\|A^{T}\|_{op} , where  \|\cdot\|_{op}  stands for the  operator norm . Therefore \begin{eqnarray} \|XA\|_{1}=\|A^{T}X^{T}\|_{op}\leq\|X^{T}\|_{op}\|A^{T}\|_{op}=\|X\|_{1}\|A\|_{1}. \end{eqnarray}  If  \|X\|_{1}\leq \frac{1}{\|A\|_{1}} , then we have  \|XA\|_{1}\leq 1 .  	0.9841947555541992
269094	Notice that from  Hölder's inequality , valid for  p \geq 1 ,     \|f\|_1 = \|f \cdot 1\|_1 \leq \|f\|_p \|1\|_q = \|f\|_p,   where  \frac{1}{p} + \frac{1}{q} = 1 , since  \|1\|_q = 1 .    But this implies that the identity     \begin{array}{rrl}     \mathrm{id}: &(C([0,1], \|\cdot\|_p) &\rightarrow &(C([0,1], \|\cdot\|_1)     \\                  &x &\mapsto &x   \end{array}   is continuous. And since  A = \mathrm{id}^{-1}(B(0,1)) , and  B(0,1)  is open in the  1 -norm, it follows that  A  is open.       Edit:  added observation from Pedro Tamaroff that Hölder is valid for  p \geq 1 .  	0.9840380549430847
850252	"Here is a proof for the Euclidean norm. This approach is buried in Schäffer. J., "" Norms and determinants of linear mappings "", Technical report, CMU, Department of Mathematical Sciences, 1970. He does not use the SVD, but the idea is essentially the same.    Let  A=U \Sigma V^*  be a singular value decomposition of  A , with  \Sigma=\operatorname{diag} (\sigma_1,...,\sigma_n) , and  \sigma_1\ge ... \ge\sigma_n .    Then  \|A\| = \sigma_1, \|A^{-1}\| = {1 \over \sigma_n} , and  |\det A| = \sigma_1 \cdots \sigma_n .    Hence  |\det A| \le \sigma_1 \cdots \sigma_{n-1} {1 \over \|A^{-1} \|} \le \|A\|^{n-1} {1 \over \|A^{-1} \|} , from which we obtain  |\det A| \|A^{-1} \| \le \|A\|^{n-1} .    The result is not true for general operator norms, for example, with  A=\begin{bmatrix} {1 \over 2} & 1 \\ 0 & 2 \end{bmatrix} , we have  \det A = 1 ,  \|A^{-1} \|_\infty = 3, \|A\|_\infty  = 2  and so  3=\|A^{-1} \|_\infty \not< \|A\|_\infty^{2-1} = 2 .    As an aside, it is worth noting the related  Hadamard's inequality ,  |\det A| \le \|Ae_1\| \cdots \|A e_n\|  (Euclidean norm).  "	0.9839881062507629
